player_code,player_id,first_name,second_name,web_name,team_code,position,source_season
611917,790,Lucá,Williams-Barnett,Williams-Barnett,6,Midfielder,2025-2026
232787,796,Conor,Gallagher,Gallagher,6,Midfielder,2025-2026
616221,804,João Victor,de Souza Menezes,Souza,6,Defender,2025-2026
536134,811,Rio,Kyerematen,Kyerematen,6,Midfielder,2025-2026
613232,818,James,Wilson,Wilson,6,Forward,2025-2026
159533,326,Adama,Traoré Diarra,Adama,21,Midfielder,2025-2026
84182,600,Alphonse,Areola,Areola,21,Goalkeeper,2025-2026
82143,601,Wes,Foderingham,Foderingham,21,Goalkeeper,2025-2026
483364,602,Krisztián,Hegyi,Hegyi,21,Goalkeeper,2025-2026
613804,603,El Hadji Malick,Diouf,Diouf,21,Defender,2025-2026
109533,604,Emerson,Palmieri dos Santos,Emerson,21,Defender,2025-2026
214048,605,Maximilian,Kilman,Kilman,21,Defender,2025-2026
233963,606,Konstantinos,Mavropanos,Mavropanos,21,Defender,2025-2026
210494,607,Nayef,Aguerd,N.Aguerd,21,Defender,2025-2026
536109,608,Ollie,Scarles,Scarles,21,Defender,2025-2026
462116,609,Jean-Clair,Todibo,Todibo,21,Defender,2025-2026
214590,610,Aaron,Wan-Bissaka,Wan-Bissaka,21,Defender,2025-2026
518438,611,Kaelan,Casey,Casey,21,Defender,2025-2026
247412,654,Jørgen,Strand Larsen,Strand Larsen,31,Forward,2025-2026
224024,612,Lucas,Tolentino Coelho de Lima,L.Paquetá,21,Midfielder,2025-2026
215439,613,Tomáš,Souček,Souček,21,Midfielder,2025-2026
450070,615,Crysencio,Summerville,Summerville,21,Midfielder,2025-2026
213999,616,Edson,Álvarez Velázquez,Álvarez,21,Midfielder,2025-2026
149519,617,Maxwel,Cornet,Cornet,21,Midfielder,2025-2026
197024,618,Guido,Rodríguez,G.Rodriguez,21,Midfielder,2025-2026
577114,619,Luis Guilherme,Lira dos Santos,L.Guilherme,21,Midfielder,2025-2026
490885,620,George,Earthy,Earthy,21,Midfielder,2025-2026
229384,621,Andy,Irving,Irving,21,Midfielder,2025-2026
518442,622,Lewis,Orford,Orford,21,Midfielder,2025-2026
490142,623,Freddie,Potts,Potts,21,Midfielder,2025-2026
178186,624,Jarrod,Bowen,Bowen,21,Forward,2025-2026
91889,625,Niclas,Füllkrug,Füllkrug,21,Forward,2025-2026
565431,626,Callum,Marshall,Marshall,21,Forward,2025-2026
158534,659,Kyle,Walker-Peters,Walker-Peters,21,Defender,2025-2026
75115,671,Callum,Wilson,Wilson,21,Forward,2025-2026
467189,679,Mads,Hermansen,Hermansen,21,Goalkeeper,2025-2026
551226,708,Mateus Gonçalo,Espanha Fernandes,M.Fernandes,21,Midfielder,2025-2026
564940,718,Soungoutou,Magassa,S.Magassa,21,Midfielder,2025-2026
37096,738,Lukasz,Fabianski,Fabianski,21,Goalkeeper,2025-2026
602903,747,Ezra,Mayers,Mayers,21,Defender,2025-2026
643473,752,Airidas,Golambeckis,Golambeckis,21,Defender,2025-2026
630699,758,Mohamadou,Kanté,Mohamadou Kanté,21,Midfielder,2025-2026
530335,785,Pablo Felipe,Pereira de Jesus,Pablo,21,Forward,2025-2026
247670,791,Valentín,Castellanos,Taty,21,Forward,2025-2026
572702,802,Keiber,Lamadrid,Lamadrid,21,Midfielder,2025-2026
220362,815,Axel,Disasi,Disasi,21,Defender,2025-2026
553742,825,Finlay,Herrick,Herrick,21,Goalkeeper,2025-2026
101982,627,Sam,Johnstone,Johnstone,39,Goalkeeper,2025-2026
149065,628,José,Malheiro de Sá,José Sá,39,Goalkeeper,2025-2026
79602,629,Daniel,Bentley,Bentley,39,Goalkeeper,2025-2026
516939,631,Emmanuel,Agbadou,Agbadou,39,Defender,2025-2026
87835,632,Matt,Doherty,Doherty,39,Defender,2025-2026
490721,633,Hugo,Bueno López,H.Bueno,39,Defender,2025-2026
501837,634,Yerson,Mosquera Valdelamar,Mosquera,39,Defender,2025-2026
483081,635,Rodrigo,Martins Gomes,R.Gomes,39,Defender,2025-2026
231480,636,Santiago,Ignacio Bueno,S.Bueno,39,Defender,2025-2026
510362,637,Toti,Gomes,Toti,39,Defender,2025-2026
441271,638,Ki-Jana,Hoever,Hoever,39,Defender,2025-2026
560248,639,Bastien,Meupiyou Menadjou,Meupiyou,39,Defender,2025-2026
641221,640,Pedro,Cardoso de Lima,Pedro Lima,39,Defender,2025-2026
517179,641,Alfie,Pond,Pond,39,Defender,2025-2026
184754,642,Hwang,Hee-chan,Hee Chan,39,Midfielder,2025-2026
509291,643,André,Trindade da Costa Neto,André,39,Midfielder,2025-2026
231057,644,Jean-Ricner,Bellegarde,Bellegarde,39,Midfielder,2025-2026
643135,645,Fer,López González,Fer López,39,Midfielder,2025-2026
448089,646,João Victor,Gomes da Silva,J.Gomes,39,Midfielder,2025-2026
181284,647,Gonçalo Manuel,Ganchinho Guedes,Guedes,39,Midfielder,2025-2026
433312,648,Marshall,Munetsi,Munetsi,39,Midfielder,2025-2026
476502,649,Boubacar,Traoré,B.Traore,39,Midfielder,2025-2026
497606,650,Tawanda,Chirewa,Chirewa,39,Midfielder,2025-2026
596054,651,Tom,Edozie,Edozie,39,Midfielder,2025-2026
593001,652,Enso,González Medina,Gonzalez,39,Midfielder,2025-2026
240299,653,Joe,Hodge,Hodge,39,Midfielder,2025-2026
449988,655,Fábio,Soares Silva,Fábio Silva,39,Forward,2025-2026
429414,656,Saša,Kalajdžić,Kalajdžić,39,Forward,2025-2026
589507,657,Leon,Chiwome,Chiwome,39,Forward,2025-2026
531363,658,Nathan,Fraser,Fraser,39,Forward,2025-2026
230376,663,Jhon,Arias,J.Arias,39,Midfielder,2025-2026
497949,682,David,Møller Wolfe,Møller Wolfe,39,Defender,2025-2026
523705,695,Jackson,Tchatchoua,Tchatchoua,39,Defender,2025-2026
431248,709,Ladislav,Krejcí,Krejčí,39,Defender,2025-2026
488213,720,Tolu,Arokodare,Tolu,39,Forward,2025-2026
647671,749,Mateus,Mané,Mané,39,Forward,2025-2026
601956,766,Saheed,Olagunju,Olagunju,39,Defender,2025-2026
605319,767,Luke,Rawlings,Rawlings,39,Midfielder,2025-2026
514362,777,Temple,Ojinnaka,Ojinnaka,39,Midfielder,2025-2026
589121,778,Ethan,Sutherland,Sutherland,39,Midfielder,2025-2026
685628,809,Jerome,Abbey,Abbey,39,Midfielder,2025-2026
209041,816,Angel,Gomes,Angel,39,Midfielder,2025-2026
155511,817,Adam,Armstrong,Armstrong,39,Forward,2025-2026
491460,828,Alfie,Brooks,Brooks,39,Goalkeeper,2025-2026
